%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.data
1692661687864655733,3878,1692661687864655733,,0.0
1692661687869959831,3879,1692661687869959831,,0.0
1692661687874638080,3880,1692661687874638080,,0.0
1692661687879865407,3881,1692661687879865407,,0.0
1692661687884740591,3882,1692661687884740591,,0.0
1692661687891131639,3883,1692661687891131639,,0.0
1692661687894785165,3884,1692661687894785165,,0.0
1692661687899942398,3885,1692661687899942398,,0.0
1692661687907839059,3886,1692661687907839059,,0.0
1692661687913165569,3887,1692661687913165569,,0.0
1692661687919112205,3888,1692661687919112205,,0.0
1692661687923108339,3889,1692661687923108339,,0.0
1692661687929169893,3890,1692661687929169893,,0.0
1692661687939211606,3891,1692661687939211606,,0.0
1692661687947091102,3892,1692661687947091102,,0.0
1692661687954854726,3893,1692661687954854726,,0.0
1692661687958820104,3894,1692661687958820104,,0.0
1692661687967584609,3895,1692661687967584609,,0.0
1692661687972322225,3896,1692661687972322225,,0.0
1692661687975059986,3897,1692661687975059986,,0.0
1692661687980030298,3898,1692661687980030298,,0.0
1692661687986445903,3899,1692661687986445903,,0.0
1692661687991839647,3900,1692661687991839647,,0.0
1692661687996618986,3901,1692661687996618986,,0.0
1692661688002778530,3902,1692661688002778530,,0.0
1692661688007067680,3903,1692661688007067680,,0.0
1692661688009713649,3904,1692661688009713649,,0.0
1692661688014570713,3905,1692661688014570713,,0.0
1692661688019570350,3906,1692661688019570350,,0.0
1692661688025580644,3907,1692661688025580644,,0.0
1692661688029737949,3908,1692661688029737949,,0.0
1692661688035974025,3909,1692661688035974025,,0.0
1692661688047235727,3910,1692661688047235727,,0.0
1692661688054638147,3911,1692661688054638147,,0.0
1692661688058093786,3912,1692661688058093786,,0.0
1692661688062167882,3913,1692661688062167882,,0.0
1692661688065301418,3914,1692661688065301418,,0.0
1692661688070039987,3915,1692661688070039987,,0.0
1692661688074470996,3916,1692661688074470996,,0.0
1692661688079535007,3917,1692661688079535007,,0.0
1692661688084373950,3918,1692661688084373950,,0.0
1692661688089457511,3919,1692661688089457511,,0.0
1692661688094384670,3920,1692661688094384670,,0.0
1692661688099600076,3921,1692661688099600076,,0.0
1692661688104329586,3922,1692661688104329586,,0.0
1692661688109631061,3923,1692661688109631061,,0.0
1692661688114392757,3924,1692661688114392757,,0.0
1692661688119571447,3925,1692661688119571447,,0.0
1692661688124410629,3926,1692661688124410629,,0.0
1692661688129467964,3927,1692661688129467964,,0.0
1692661688134463787,3928,1692661688134463787,,0.0
1692661688139584302,3929,1692661688139584302,,0.0
1692661688144459247,3930,1692661688144459247,,0.0
1692661688149660587,3931,1692661688149660587,,0.0
1692661688154403686,3932,1692661688154403686,,0.0
1692661688159649372,3933,1692661688159649372,,0.0
1692661688165560483,3934,1692661688165560483,,0.0
1692661688169642686,3935,1692661688169642686,,0.0
1692661688174608230,3936,1692661688174608230,,0.0
1692661688179905176,3937,1692661688179905176,,0.0
1692661688184472084,3938,1692661688184472084,,0.0
1692661688189664602,3939,1692661688189664602,,0.0
1692661688194424390,3940,1692661688194424390,,0.0
1692661688199777126,3941,1692661688199777126,,0.0
1692661688204418897,3942,1692661688204418897,,0.0
1692661688209634065,3943,1692661688209634065,,0.0
1692661688214527845,3944,1692661688214527845,,0.0
1692661688219746112,3945,1692661688219746112,,0.0
1692661688224479913,3946,1692661688224479913,,0.0
1692661688229716539,3947,1692661688229716539,,0.0
1692661688234595298,3948,1692661688234595298,,0.0
1692661688239732742,3949,1692661688239732742,,0.0
1692661688244367599,3950,1692661688244367599,,0.0
1692661688249627828,3951,1692661688249627828,,0.0
1692661688254439353,3952,1692661688254439353,,0.0
1692661688259519815,3953,1692661688259519815,,0.0
1692661688264505624,3954,1692661688264505624,,0.0
1692661688269747734,3955,1692661688269747734,,0.0
1692661688274664640,3956,1692661688274664640,,0.0
1692661688279790163,3957,1692661688279790163,,0.0
1692661688284566164,3958,1692661688284566164,,0.0
1692661688289542913,3959,1692661688289542913,,0.0
1692661688294446945,3960,1692661688294446945,,0.0
1692661688299770593,3961,1692661688299770593,,0.0
1692661688304426670,3962,1692661688304426670,,0.0
1692661688309644937,3963,1692661688309644937,,0.0
1692661688314693689,3964,1692661688314693689,,0.0
1692661688319802284,3965,1692661688319802284,,0.0
1692661688324571609,3966,1692661688324571609,,0.0
1692661688329624652,3967,1692661688329624652,,0.0
1692661688334840297,3968,1692661688334840297,,0.0
1692661688339886188,3969,1692661688339886188,,0.0
1692661688344657897,3970,1692661688344657897,,0.0
1692661688349786520,3971,1692661688349786520,,0.0
1692661688354321002,3972,1692661688354321002,,0.0
1692661688359565019,3973,1692661688359565019,,0.0
1692661688364461660,3974,1692661688364461660,,0.0
1692661688370134830,3975,1692661688370134830,,0.0
1692661688374521970,3976,1692661688374521970,,0.0
1692661688379610776,3977,1692661688379610776,,0.0
1692661688384689092,3978,1692661688384689092,,0.0
1692661688389401435,3979,1692661688389401435,,0.0
1692661688394286155,3980,1692661688394286155,,0.0
1692661688399610519,3981,1692661688399610519,,0.0
1692661688404376029,3982,1692661688404376029,,0.0
1692661688409626007,3983,1692661688409626007,,0.0
1692661688414522171,3984,1692661688414522171,,0.0
1692661688419621706,3985,1692661688419621706,,0.0
1692661688424533605,3986,1692661688424533605,,0.0
1692661688429645299,3987,1692661688429645299,,0.0
1692661688434589385,3988,1692661688434589385,,0.0
1692661688439717769,3989,1692661688439717769,,0.0
1692661688444344520,3990,1692661688444344520,,0.0
1692661688449640035,3991,1692661688449640035,,0.0
1692661688454457759,3992,1692661688454457759,,0.0
1692661688459584236,3993,1692661688459584236,,0.0
1692661688464523315,3994,1692661688464523315,,0.0
1692661688469653844,3995,1692661688469653844,,0.0
1692661688474380731,3996,1692661688474380731,,0.0
1692661688479678392,3997,1692661688479678392,,0.0
1692661688484542131,3998,1692661688484542131,,0.0
1692661688489659547,3999,1692661688489659547,,0.0
1692661688494948148,4000,1692661688494948148,,0.0
1692661688500075101,4001,1692661688500075101,,0.0
1692661688504717350,4002,1692661688504717350,,0.0
1692661688509984970,4003,1692661688509984970,,0.0
1692661688514685630,4004,1692661688514685630,,0.0
1692661688519974946,4005,1692661688519974946,,0.0
1692661688524300336,4006,1692661688524300336,,0.0
1692661688529621362,4007,1692661688529621362,,0.0
1692661688535198688,4008,1692661688535198688,,0.0
1692661688540798425,4009,1692661688540798425,,0.0
1692661688544444561,4010,1692661688544444561,,0.0
1692661688549789190,4011,1692661688549789190,,0.0
1692661688554691076,4012,1692661688554691076,,0.0
1692661688559700489,4013,1692661688559700489,,0.0
1692661688564562082,4014,1692661688564562082,,0.0
1692661688569821119,4015,1692661688569821119,,0.0
1692661688575132131,4016,1692661688575132131,,0.0
1692661688580422878,4017,1692661688580422878,,0.0
1692661688584656476,4018,1692661688584656476,,0.0
1692661688589864730,4019,1692661688589864730,,0.0
1692661688594721794,4020,1692661688594721794,,0.0
1692661688600059509,4021,1692661688600059509,,0.0
1692661688604954481,4022,1692661688604954481,,0.0
1692661688609565496,4023,1692661688609565496,,0.0
1692661688614867448,4024,1692661688614867448,,0.0
1692661688619750738,4025,1692661688619750738,,0.0
1692661688624580860,4026,1692661688624580860,,0.0
1692661688629763603,4027,1692661688629763603,,0.0
1692661688635655879,4028,1692661688635655879,,0.0
1692661688639886617,4029,1692661688639886617,,0.0
1692661688644298553,4030,1692661688644298553,,0.0
1692661688649563312,4031,1692661688649563312,,0.0
1692661688654576063,4032,1692661688654576063,,0.0
1692661688659750223,4033,1692661688659750223,,0.0
1692661688664650201,4034,1692661688664650201,,0.0
1692661688670246601,4035,1692661688670246601,,0.0
1692661688674527406,4036,1692661688674527406,,0.0
1692661688679778099,4037,1692661688679778099,,0.0
1692661688684576749,4038,1692661688684576749,,0.0
1692661688689936399,4039,1692661688689936399,,0.0
1692661688694699048,4040,1692661688694699048,,0.0
1692661688699408054,4041,1692661688699408054,,0.0
1692661688704873561,4042,1692661688704873561,,0.0
1692661688709540843,4043,1692661688709540843,,0.0
1692661688714439153,4044,1692661688714439153,,0.0
1692661688719825983,4045,1692661688719825983,,0.0
1692661688724505186,4046,1692661688724505186,,0.0
1692661688729496240,4047,1692661688729496240,,0.0
1692661688734618663,4048,1692661688734618663,,0.0
1692661688739811420,4049,1692661688739811420,,0.0
1692661688744565963,4050,1692661688744565963,,0.0
1692661688749775648,4051,1692661688749775648,,0.0
1692661688754643917,4052,1692661688754643917,,0.0
1692661688761171340,4053,1692661688761171340,,0.0
1692661688764538526,4054,1692661688764538526,,0.0
1692661688770091056,4055,1692661688770091056,,0.0
1692661688775409221,4056,1692661688775409221,,0.0
1692661688780001878,4057,1692661688780001878,,0.0
1692661688784873485,4058,1692661688784873485,,0.0
1692661688789818763,4059,1692661688789818763,,0.0
1692661688794435024,4060,1692661688794435024,,0.0
1692661688799924373,4061,1692661688799924373,,0.0
1692661688804531574,4062,1692661688804531574,,0.0
1692661688809730768,4063,1692661688809730768,,0.0
1692661688814459085,4064,1692661688814459085,,0.0
1692661688819799661,4065,1692661688819799661,,0.0
1692661688824721336,4066,1692661688824721336,,0.0
1692661688829432249,4067,1692661688829432249,,0.0
1692661688834700345,4068,1692661688834700345,,0.0
1692661688839675426,4069,1692661688839675426,,0.0
1692661688844430446,4070,1692661688844430446,,0.0
1692661688849650144,4071,1692661688849650144,,0.0
1692661688854535102,4072,1692661688854535102,,0.0
1692661688859742164,4073,1692661688859742164,,0.0
1692661688864462137,4074,1692661688864462137,,0.0
1692661688869933366,4075,1692661688869933366,,0.0
1692661688874543190,4076,1692661688874543190,,0.0
1692661688879615545,4077,1692661688879615545,,0.0
1692661688884718894,4078,1692661688884718894,,0.0
1692661688889641284,4079,1692661688889641284,,0.0
1692661688894480705,4080,1692661688894480705,,0.0
1692661688899698734,4081,1692661688899698734,,0.0
1692661688904533147,4082,1692661688904533147,,0.0
1692661688909765481,4083,1692661688909765481,,0.0
1692661688914510965,4084,1692661688914510965,,0.0
