,Torque,Angle,Muscle 0,Muscle 1,Muscle 2,Muscle 3
9889,3.0840000000000005,0.175,4276.55196863316,3977.6995189811423,4645.191991855096,4723.9845714198245
9890,3.0919999999999996,0.175,4277.189994445715,3978.132781086453,4644.068964857562,4728.753424213895
9891,3.0919999999999996,0.175,4277.836229583961,3978.553982954768,4642.9512209825625,4737.525647828325
9892,3.096,0.175,4278.490786140109,3978.9619093720567,4641.838942899353,4749.658854500779
9893,3.104,0.175,4279.153774071608,3979.3553585896707,4640.732305413383,4764.073190555933
9894,3.112,0.175,4279.825301032642,3979.733143496405,4639.631475342936,4779.375617618405
9895,3.1160000000000005,0.175,4280.505472210433,3980.094092781188,4638.536611406527,4794.038036336865
9896,3.1319999999999997,0.175,4281.194390166308,3980.4370520849316,4637.447864121024,4806.60255834753
9897,3.1319999999999997,0.175,4281.892154681475,3980.7608851400596,4636.365375710453,4815.881908303683
9898,3.144,0.175,4282.59886260748,3981.064474896244,4635.289280025421,4821.122897054691
9899,3.1560000000000006,0.175,4283.31460772129,3981.3467246308724,4634.219702473088,4822.106275241569
9900,3.16,0.175,4284.039480584958,3981.606559042789,4633.156759957583,4819.166247953168
9901,3.1639999999999997,0.175,4284.773568409839,3981.8429253278605,4632.100560830779,4813.125891597307
9902,2.9639999999999995,0.175,4285.51695492528,3982.0547942349335,4631.051204853275,4805.158507345536
9903,2.968,0.175,4286.269720251763,3982.2411611008006,4630.008783165459,4796.597236958053
9904,3.168,0.175,4287.031940778439,3982.401046862817,4628.973378268468,4788.723944639417
9905,3.1719999999999997,0.175,4287.803689045008,3982.533499047861,4627.945064014844,4782.571911181833
9906,3.1719999999999997,0.175,4288.58503362791,3982.637592736368,4626.923905608674,4778.774632826878
9907,3.176,0.175,4289.376039030804,3982.712431500217,4625.909959614944,4777.48529100123
9908,3.176,0.175,4290.176765579299,3982.75714831329,4624.903273977836,4778.379525423495
9909,3.176,0.175,4290.98726931993,3982.7709064335713,4623.903888047685,4780.740001065875
9910,3.176,0.175,4291.80760192338,3982.752900255686,4622.9118326162625,4783.607306091684
9911,3.184,0.175,4292.637810591929,3982.702356132818,4621.927129960098,4785.970340191439
9912,3.184,0.175,4293.477937971121,3982.6185331669817,4620.949793891494,4786.962517624979
9913,2.984,0.175,4294.328022065637,3982.5007239666725,4619.979829816935,4786.029022140012
9914,2.984,0.175,4295.188096159331,3982.348255370948,4619.017234802564,4783.035242381246
9915,2.992,0.175,4296.058188739364,3982.1604891390593,4618.061997646411,4778.296594857198
9916,3.2,0.175,4296.938323424369,3981.9368226047836,4617.114098957076,4772.523521087828
9917,3.2079999999999993,0.175,4297.828518896524,3981.676689294696,4616.173511238552,4766.69022816245
9918,3.208,0.175,4298.728788837411,3981.3795595096562,4615.240198980888,4761.849206312487
9919,3.008,0.175,4299.639141867517,3981.0449408688637,4614.314118756359,4758.923388141871
9920,3.008,0.175,4300.559581489205,3980.672378815897,4613.39521932085,4758.512299313298
9921,2.999999999999999,0.175,4301.490106033021,3980.2614570862042,4612.483441720095,4760.746875026633
9922,3.2,0.175,4302.4307086071685,3979.811798135571,4611.57871940045,4765.220006840395
9923,3.2,0.175,4303.381377050053,3979.3230635291347,4610.680978323849,4771.007573831941
9924,3.192,0.175,4304.342093885814,3978.7949542905517,4609.790137086587,4776.779736247374
9925,3.2,0.175,4305.312836282808,3978.2272112109454,4608.906107041601,4780.987124006204
9926,3.208,0.175,4306.293576015066,3977.619615117307,4608.028792423897,4782.093771381259
9927,3.4160000000000004,0.175,4307.284279426821,3976.9719871000234,4607.15809047881,4778.820379593662
9928,3.2159999999999993,0.175,4308.284907400252,3976.284188699243,4606.293891592788,4770.359128358911
9929,3.224,0.175,4309.295415326657,3975.556122049821,4605.436079426438,4756.5252196192905
9930,3.232,0.175,4310.315753081329,3974.787729984625,4604.584531049561,4737.819984990459
9931,3.24,0.175,4311.345865002477,3973.9789960960193,4603.739117077972,4715.394145133141
9932,3.24,0.175,4312.385689874579,3973.129944755432,4602.899701811895,4690.915423498151
9933,3.24,0.175,4313.435160916586,3972.2406410909634,4602.066143375758,4666.35964391973
9934,3.04,0.175,4314.494205775447,3971.3111909230824,4601.23829385922,4643.75626824134
9935,3.248,0.175,4315.562746525447,3970.341740658557,4600.415999459304,4624.926174640031
9936,3.24,0.175,4316.640699673867,3969.3324771428415,4599.599100623476,4611.250294998489
9937,3.04,0.175,4317.727976173484,3968.283627471263,4598.787432193573,4603.502475353972
9938,3.24,0.175,4318.824481442454,3967.195458759416,4597.98082355043,4601.769543623792
9939,3.24,0.175,4319.930115392071,3966.068277873275,4597.179098759111,4605.467827983964
9940,3.232,0.175,4321.044772462929,3964.902431119598,4596.382076714657,4613.4505422705
9941,3.224,0.175,4322.1683416699625,3963.6983038972676,4595.589571288243,4624.186939282075
9942,3.2159999999999993,0.175,4323.300706656799,3962.4563203102657,4594.801391473689,4635.984049507727
9943,3.2159999999999993,0.175,4324.441745759869,3961.176942743032,4594.017341534282,4647.216670687659
9944,3.4159999999999995,0.175,4325.591332082627,3959.860671398982,4593.237221149875,4656.531698753229
9945,3.4159999999999995,0.175,4326.749333580203,3958.5080438029986,4592.460825564268,4662.9986041363345
9946,3.2159999999999993,0.175,4327.915613154783,3957.1196342687476,4591.687945732882,4666.187713457926
9947,3.224,0.175,4329.090028761923,3955.6960533316696,4590.918368470768,4666.170173469831
9948,3.2159999999999993,0.175,4330.272433527997,3954.2379471485306,4590.151876600976,4663.44595585177
9949,3.2159999999999993,0.175,4331.462675878915,3952.7459968644325,4589.38824910335,4658.816962431984
9950,3.2079999999999993,0.175,4332.660599680215,3951.2209179481906,4588.6272612637695,4653.229558721284
9951,2.999999999999999,0.175,4333.8660443885965,3949.6634594969883,4587.86868482388,4647.613704647138
9952,2.992,0.175,4335.078845214964,3948.0744035112252,4587.112288131338,4642.744067936042
9953,3.192,0.175,4336.298833298962,3946.454564140472,4586.357836290563,4639.142695057586
9954,3.1799999999999997,0.175,4337.52583589504,3944.8047869014317,4585.6050913140125,4637.034227604084
9955,3.1719999999999997,0.175,4338.759676569991,3943.1259478687944,4584.853812273951,4636.354942669327
9956,3.1640000000000006,0.175,4340.000175411931,3941.418952839849,4584.103755454715,4636.807812032328
9957,3.1639999999999997,0.175,4341.247149250613,3939.6847364737,4583.354674505461,4637.948844991252
9958,2.9640000000000004,0.175,4342.500411888952,3937.924261405896,4582.606320593419,4639.286252025431
9959,3.1639999999999997,0.175,4343.759774345579,3936.1385173392882,4581.858442557656,4640.373847542375
9960,3.1559999999999997,0.175,4345.025045108185,3934.328520111902,4581.110787063425,4640.883325561611
9961,3.1559999999999997,0.175,4346.296030397343,3932.495310742596,4580.363098757141,4640.645724932312
9962,3.356,0.175,4347.5725344404445,3930.6399544553,4579.615120422096,4639.659283127521
9963,3.356,0.175,4348.854359755291,3928.763539682629,4578.866593134976,4638.067551403543
9964,3.1559999999999997,0.175,4350.14130744284,3926.8671770496926,4578.117256423293,4636.116834406631
9965,3.1559999999999997,0.175,4351.433177488522,3924.95199833896,4577.366848423785,4634.104821069387
9966,3.152,0.175,4352.7297690714895,3923.0191554370813,4576.615106041841,4632.332317016756
9967,3.152,0.175,4354.030880881118,3921.069819264626,4575.861765111937,4631.067476555587
9968,3.152,0.175,4355.336311440038,3919.1051786897483,4575.106560559054,4630.5275830737255
9969,3.152,0.175,4356.645859432949,3917.1264394268633,4574.34922656096,4630.878307991935
9970,3.144,0.175,4357.959324040442,3915.134822921482,4573.589496711205,4632.245677858869
9971,3.3359999999999994,0.175,4359.276505277064,3913.1315652224234,4572.827104182622,4634.732755937937
9972,3.128,0.175,4360.597204332823,3911.117915842685,4572.061781891084,4638.432011456875
9973,3.12,0.175,4361.921223917354,3909.0951366103113,4571.293262659249,4643.425727798669
9974,3.111999999999999,0.175,4363.248368605952,3907.064500510674,4570.5212793799865,4649.770276108935
9975,2.912,0.175,4364.578445186683,3905.0272905216048,4569.745565179211,4657.464869066983
9976,3.104,0.175,4365.911263007775,3902.984798442884,4568.965853577836,4666.41041912673
9977,3.096,0.175,4367.246634324515,3900.938323721601,4568.181878652603,4676.368183274926
9978,3.087999999999999,0.175,4368.584374644851,3898.8891722749377,4567.3933751955465,4686.92997399183
9979,3.0919999999999996,0.175,4369.924303072923,3896.838655311922,4566.600078871929,4697.511227083886
9980,3.088,0.175,4371.266242649749,3894.7880881557066,4565.801726376469,4707.375040580908
9981,3.088,0.175,4372.610020690306,3892.7387890679033,4564.9980555877255,4715.689901067278
9982,3.088,0.175,4373.955469116268,3890.692078076488,4564.1888057205215,4721.6171557272655
9983,3.088,0.175,4375.302424783705,3888.649275808757,4563.373717476274,4724.417652535702
9984,3.088,0.175,4376.650729805032,3886.611702330781,4562.552533191114,4723.561717763255
9985,3.088,0.175,4378.000231864604,3884.5806759947586,4561.724996981635,4718.823939569981
9986,3.088,0.175,4379.350784527322,3882.5575122956407,4560.890854888087,4710.344818385063
9987,3.088,0.175,4380.7022475397025,3880.543522738359,4560.049855014826,4698.645371489646
9988,2.8880000000000003,0.175,4382.054487122887,3878.540013716954,4559.2017476677565,4684.587729028002
9989,3.088,0.175,4383.407376257079,3876.548285406861,4558.346285488521,4669.28353190361
9990,3.088,0.175,4384.760794956975,3874.569630671601,4557.483223585134,4653.961032046749
9991,3.0919999999999996,0.175,4386.114630537728,3872.6053339850946,4556.612319658759,4639.809554053668
9992,3.0919999999999996,0.175,4387.468777871042,3870.656670370782,4555.733334126323,4627.824916426846
9993,2.892,0.175,4388.8231396309975,3868.7249043587253,4554.846030238657,4618.680487118471
9994,2.892,0.175,4390.177626529221,3866.811288961833,4553.95017419388,4612.645374284329
9995,2.900000000000001,0.175,4391.532157539035,3864.917064672328,4553.045535245764,4609.564195544872
9996,2.9080000000000004,0.175,4392.886660108225,3863.04345847954,4552.131885806809,4608.903010666666
9997,3.1080000000000005,0.175,4394.241070360089,3861.191682910066,4551.209001545847,4609.854973091107
9998,3.1160000000000005,0.175,4395.595333282438,3859.3629350912943,4550.276661479969,4611.488956078399
9999,2.9240000000000004,0.175,4396.949402904242,3857.5583958392526,4549.334648060642,4612.916678114611
10000,3.1240000000000006,0.175,4398.303242459624,3855.779228771686,4548.3827472539,4613.450133630816
10001,3.1319999999999997,0.175,4399.656824538941,3854.0265794472352,4547.420748614526,4612.722207112055
10002,3.1399999999999997,0.175,4401.010131226679,3852.3015745315292,4546.448445354193,4610.749164502501
10003,3.1399999999999997,0.175,4402.363154225945,3850.605320990972,4545.4656344035375,4607.923388306481
10004,3.1399999999999997,0.175,4403.715894969308,3848.9389053149634,4544.472116468226,4604.936659157915
10005,3.144,0.175,4405.0683647157675,3847.3033927672645,4543.467696079056,4602.646452609456
10006,2.944,0.175,4406.420584633661,3845.69982666718,4542.452181636228,4601.907989024744
10007,2.944,0.175,4407.772585869256,3844.1292277011908,4541.425385447936,4603.4013020761
10008,3.144,0.175,4409.124409600844,3842.59259326563,4540.387123763486,4607.484146977355
10009,3.144,0.175,4410.476107078109,3841.0908968409426,4539.337216801182,4614.097767712095
10010,3.144,0.175,4411.827739646533,3839.625087398005,4538.27548877128,4622.74392871859
10011,3.144,0.175,4413.179378756632,3838.196088836906,4537.201767894334,4632.539590736808
10012,3.144,0.175,4414.531105957778,3836.8047994585013,4536.115886415311,4642.342198320875
10013,3.144,0.175,4415.883012876378,3835.4520914689415,4535.017680613872,4650.926055630872
10014,3.1399999999999997,0.175,4417.23520117818,3834.138810517258,4533.906990811232,4657.180888545569
10015,3.1399999999999997,0.175,4418.587782514461,3832.865775265979,4532.78366137408,4660.299113868144
10016,2.9399999999999995,0.175,4419.94087845187,3831.633776994599,4531.647540715968,4659.919444015544
10017,2.9399999999999995,0.175,4421.294620385691,3830.4435792356267,4530.49848129668,4656.201159308818
10018,3.1399999999999997,0.175,4422.649149436276,3829.2959174427997,4529.336339620035,4649.814619450943
10019,3.1399999999999997,0.175,4424.004616328426,3828.1914986909533,4528.1609762305925,4641.847499602198
10020,3.1399999999999997,0.175,4425.361181253462,3827.131001406938,4526.972255709745,4633.640474851359
10021,2.9399999999999995,0.175,4426.719013713776,3826.1150751309156,4525.770046671642,4626.578203193676
10022,2.9399999999999995,0.175,4428.078292349618,3825.1443403072835,4524.554221759429,4621.869369091654
10023,2.94,0.175,4429.439204747909,3824.2193881044673,4523.324657642241,4620.351846834233
10024,3.1399999999999997,0.175,4430.801947232882,3823.3407802627657,4522.081235013407,4622.355275479473
10025,3.1399999999999997,0.175,4432.166724638412,3822.5090489694426,4520.823838590322,4627.644092120084
10026,3.1399999999999997,0.175,4433.5337500618925,3821.7246967602296,4519.552357116416,4635.450877915251
10027,3.1399999999999997,0.175,4434.903244599621,3820.988196446425,4518.266683365702,4644.594947994025
10028,3.1480000000000006,0.175,4436.275437063684,3820.2999910667563,4516.966714150347,4653.6669860096235
10029,3.1480000000000006,0.175,4437.650563680434,3819.6604938631795,4515.652350331741,4661.249585435432
10030,2.9480000000000004,0.175,4439.028867770714,3819.0700882797905,4514.323496835567,4666.137672453329
10031,3.1480000000000006,0.175,4440.410599412094,3818.529127984025,4512.980062671366,4667.52294901316
10032,3.1480000000000006,0.175,4441.796015083455,3818.037936909307,4511.621960957129,4665.112675223496
10033,3.1480000000000006,0.175,4443.185377292361,3817.596809318321,4510.249108949469,4659.164245205607
10034,2.9480000000000004,0.175,4444.578954185729,3817.2060098860734,4508.861428079917,4650.43119238933
10035,2.9480000000000004,0.175,4445.977019144399,3816.8657738019274,4507.458843997921,4640.031065924558
10036,2.9480000000000004,0.175,4447.379850362273,3816.5763068897986,4506.041286621104,4629.258529347767
10037,2.9480000000000004,0.175,4448.787730410752,3816.337785745725,4504.608690193315,4619.375863246881
10038,3.1480000000000006,0.175,4450.200945789256,3816.1503578920556,4503.160993350996,4611.416335056081
10039,3.152,0.175,4451.6197864626665,3816.01414194754,4501.6981391983045,4606.033123266335
10040,3.152,0.175,4453.044545386558,3815.9292278126472,4500.220075391369,4603.418186590106
10041,3.3520000000000003,0.175,4454.475518021143,3815.895676869502,4498.726754231972,4603.3031319647835
10042,3.3520000000000003,0.175,4455.9130018348715,3815.9135221958695,4497.2181327708295,4605.039921117733
10043,3.3520000000000003,0.175,4457.357295798647,3815.9827687927045,4495.694172920527,4607.74562750203
10044,3.3520000000000003,0.175,4458.808699871671,3816.1033938248393,4494.154841578044,4610.484749075334
10045,3.3520000000000003,0.175,4460.267514479928,3816.2753468744436,4492.600110756639,4612.456600505742
10046,3.3520000000000003,0.175,4461.734039988355,3816.4985502069694,4491.029957726771,4613.155013645932
10047,3.3520000000000003,0.175,4463.208576167755,3816.7728990493492,4489.44436516559,4612.472931881925
10048,3.3520000000000003,0.175,4464.691421657516,3817.098261880283,4487.843321314418,4610.734476239344
10049,3.152,0.175,4466.1828734252185,3817.4744807325037,4486.226820143533,4608.649882030274
10050,2.952,0.175,4467.68322622421,3817.901371506962,4484.5948615235075,4607.202082695143
10051,2.952,0.175,4469.192772050223,3818.378724298915,4482.947451402279,4607.485319926437
10052,2.952,0.175,4470.71179959813,3818.9063037359324,4481.284601987068,4610.524002865987
10053,2.9480000000000004,0.175,4472.240593719889,3819.4838493278617,4479.606331930261,4617.10283318701
10054,2.9480000000000004,0.175,4473.779434884769,3820.11107582881,4477.912666518319,4627.636575090684
10055,3.1480000000000006,0.175,4475.328598642911,3820.7876736111975,4476.203637862793,4642.100359192943
10056,3.1480000000000006,0.175,4476.888355093293,3821.5133090519294,4474.4792850925105,4660.030489668068
10057,3.1480000000000006,0.175,4478.458968357159,3822.2876249307224,4472.739654546025,4680.593374142784
10058,3.144,0.175,4480.040696057964,3823.110240840603,4470.984799963398,4702.708626077684
10059,3.3359999999999994,0.175,4481.633788808913,3823.980753610555,4469.214782676434,4725.203623406276
10060,3.332,0.175,4483.238489709155,3824.8987377402677,4467.429671796485,4746.9723235469355
10061,3.324,0.175,4484.855033849693,3825.8637458469198,4465.629544398963,4767.111611773572
10062,3.1240000000000006,0.175,4486.483647830075,3826.8753091238864,4463.814485703731,4785.013668032124
10063,3.120000000000001,0.175,4488.124549286922,3827.9329378112616,4461.984589250587,4800.401698187327
10064,3.1160000000000005,0.175,4489.777946435351,3829.0361216780475,4460.139957069064,4813.3071731650625
10065,3.1159999999999997,0.175,4491.444037624306,3830.1843305158773,4458.280699841832,4823.9974237905835
10066,3.1159999999999997,0.175,4493.123010906822,3831.3770146441316,4456.406937061029,4832.87108390667
10067,3.1160000000000005,0.175,4494.815043626196,3832.6136054263147,4454.518797176881,4840.343916620428
10068,2.916,0.175,4496.520302019006,3833.893515797578,4452.616417738052,4846.748156400848
10069,2.912,0.175,4498.238940835903,3835.2161408032816,4450.69994552319,4852.26465753142
10070,2.912,0.175,4499.971102981041,3836.580858148513,4448.769536663182,4856.899694601778
10071,3.112,0.175,4501.716919170971,3837.9870287584986,4446.825356753711,4860.508716623878
10072,3.112,0.175,4503.476507613795,3839.43399734985,4444.867580957695,4862.859592515246
10073,3.112,0.175,4505.249973709329,3840.921093012606,4442.896394097281,4863.71980037537
10074,3.112,0.175,4507.037409770969,3842.4476298030327,4440.911990735049,4862.9471646448965
10075,3.3120000000000003,0.175,4508.838894769911,3844.012907347147,4438.914575244154,4860.563059551058
10076,3.3120000000000003,0.175,4510.6544941023585,3845.6162114549174,4436.904361867116,4856.790594134929
10077,3.112,0.175,4512.48425938025,3847.2568147450966,4434.881574763014,4852.0474668339575
10078,3.1159999999999997,0.175,4514.328228246035,3848.933977280631,4432.846448042856,4846.892527355859
10079,3.1160000000000005,0.175,4516.186424211941,3850.6469472145745,4430.799225792906,4841.934785199684
10080,3.1159999999999997,0.175,4518.058856524107,3852.3949614464186,4428.740162085792,4837.721752349322
10081,2.916,0.175,4519.945520051903,3854.177246288736,4426.669520979193,4834.628979799984
10082,2.916,0.175,4521.846395202652,3855.99301814403,4424.587576501987,4832.773415037073
10083,2.92,0.175,4523.761447861903,3857.841484191645,4422.494612627684,4831.969536729042
10084,2.9280000000000004,0.175,4525.690629359305,3859.7218430845933,4420.390923235055,4831.739727661473
10085,2.7319999999999998,0.175,4527.633876460013,3861.6332856561153,4418.276812055857,4831.380382123206
10086,2.7359999999999998,0.175,4529.591111381487,3863.574995635778,4416.152592609549,4830.074657953243
10087,2.9279999999999995,0.175,4531.562241835382,3865.5461503748706,4414.018588124966,4827.033575623206
10088,2.9280000000000004,0.175,4533.547161094168,3867.545921580822,4411.875131448884,4821.641112563579
10089,2.9280000000000004,0.175,4535.545748081972,3869.5734760603304,4409.722564941465,4813.577254877034
10090,2.9280000000000004,0.175,4537.557867489049,3871.627976470823,4407.5612403585765,4802.896067742709
10091,2.728,0.175,4539.583369909144,3873.708582079817,4405.391518720999,4790.043259912064
10092,2.728,0.175,4541.622091998954,3875.8144495316687,4403.213770170586,4775.808163504318
10093,2.9280000000000004,0.175,4543.673856658785,3877.9447336211306,4401.028373813467,4761.216658751229
10094,2.932,0.175,4545.7384732334085,3880.098588073041,4398.8357175504,4747.382228704017
10095,2.932,0.175,4547.815737732083,3882.2751663273866,4396.636197894456,4735.340058475582
10096,2.7319999999999998,0.175,4549.905433066636,3884.473622328884,4394.43021977622,4725.892435806029
10097,2.7319999999999998,0.175,4552.007329306475,3886.6931113201304,4392.218196336759,4719.491992364376
10098,2.7319999999999998,0.175,4554.121183949372,3888.9327906372732,4390.000548708633,4716.182800497838
10099,2.932,0.175,4556.246742206858,3891.191820507068,4387.777705785238,4715.609150277923
10100,2.932,0.175,4558.383737303104,3893.469364844096,4385.5501039788405,4717.0898084891705
10101,2.932,0.175,4560.531890786135,3895.764592046855,4383.318186967612,4719.743895256786
10102,3.112,0.175,4562.690912850289,3898.076675791347,4381.082405432041,4722.645352791351
10103,3.112,0.175,4564.860502668858,3900.4047958207666,4378.843216781081,4724.978029382701
10104,3.112,0.175,4567.040348735866,3902.7481387298194,4376.601084868379,4726.163600676457
10105,3.112,0.175,4569.230129215986,3905.1058987422143,4374.356479698963,4725.9398904406535
10106,3.3120000000000003,0.175,4571.429512301603,3907.4772784798342,4372.109877126729,4724.376665699746
10107,3.3120000000000003,0.175,4573.6381565760485,3909.8614897221123,4369.861758543091,4721.827906027397
10108,3.112,0.175,4575.855711382045,3912.2577541541423,4367.612610557163,4718.831650783821
10109,2.912,0.175,4578.081817194367,3914.6653041020927,4365.362924667828,4715.9785170942105
10110,2.912,0.175,4580.316105995745,3917.0833832545186,4363.113196928097,4713.77593071587
10111,2.7159999999999997,0.175,4582.558201654986,3919.5112473681975,4360.863927602138,4712.535835087824
10112,2.7239999999999998,0.175,4584.807720306299,3921.948164957165,4358.615620815405,4712.308929686433
10113,2.728,0.175,4587.064270728766,3924.393417963666,4356.368784198294,4712.8791606992945
10114,2.74,0.175,4589.3274547249175,3926.8463024097723,4354.12392852377,4713.819968968841
10115,2.74,0.175,4591.596867497367,3929.3061290284686,4351.881567339453,4714.601010789306
10116,2.9480000000000004,0.175,4593.872098022454,3931.7722238730403,4349.642216594614,4714.723194852227
10117,2.9560000000000004,0.175,4596.152729419898,3934.243928903656,4347.406394262577,4713.853114114695
10118,2.9559999999999995,0.175,4598.438339317497,3936.7206025500677,4345.17461995902,4711.926763619759
10119,2.9639999999999995,0.175,4600.728500209966,3939.2016202494087,4342.9474145566755,4709.197271176192
10120,2.9639999999999995,0.175,4603.02277981106,3941.6863749581285,4340.725299796963,4706.211534151238
10121,3.1719999999999997,0.175,4605.320741398222,3944.174277637156,4338.508797899088,4703.714411051374
10122,3.1719999999999997,0.175,4607.621944149066,3946.6647577094614,4336.298431167197,4702.493961812672
10123,3.1799999999999997,0.175,4609.92594346908,3949.157263489236,4334.094721596204,4703.19434986338
10124,3.1799999999999997,0.175,4612.232291310013,3951.651262582014,4331.8981904769835,4706.1317945996325
10125,3.1799999999999997,0.175,4614.540536478493,3954.1462422551162,4329.709358001675,4711.151472524985
10126,3.1799999999999997,0.175,4616.850224934497,3956.6417097778767,4327.528742869935,4717.558667827633
10127,3.1999999999999993,0.175,4619.160900079358,3959.137192731194,4325.356861897037,4724.146210335119
10128,3.1959999999999997,0.175,4621.472103033039,3961.6322392860066,4323.194229624813,4729.324009195486
10129,3.1959999999999997,0.175,4623.783372900512,3964.1264184503657,4321.041357936488,4731.337993375534
10130,3.1959999999999997,0.175,4626.094247027086,3966.619320284832,4318.898755676519,4728.5482567077515
10131,3.192,0.175,4628.404261242629,3969.1105560859755,4316.766928276582,4719.722914692278
10132,3.192,0.175,4630.712950094682,3971.5997585377995,4314.646377388866,4704.297754482824
10133,3.192,0.175,4633.019847070484,3974.0865818309535,4312.537600527824,4682.553743901986
10134,3.192,0.175,4635.324484808047,3976.5707017496356,4310.441090721473,4655.674986540866
10135,3.192,0.175,4637.626395296438,3979.05181572614,4308.357336173306,4625.667393677854
10136,3.192,0.175,4639.92511006549,3981.529642863036,4306.286819935754,4595.140495275154
10137,3.192,0.175,4642.220160365226,3984.0039239230273,4304.230019596079,4566.977836484778
10138,3.2,0.175,4644.511077335321,3986.47442128659,4302.18740697544,4543.9413995497425
10139,3.192,0.175,4646.797392164966,3988.9409188775485,4300.159447841775,4528.268908461283
10140,3.192,0.175,4649.078636243524,3991.4032220568347,4298.146601637015,4521.32715387543
10141,3.192,0.175,4651.354341302403,3993.861157484735,4296.149321219066,4523.378516132143
10142,3.184,0.175,4653.624039548586,3996.314572952023,4294.168052618854,4533.502258563558
10143,3.192,0.175,4655.887263790248,3998.7633371804473,4292.203234812672,4549.689153965494
10144,3.1800000000000006,0.175,4658.143547554919,4001.2073395931343,4290.255299509977,4569.101153068449
10145,3.1799999999999997,0.175,4660.3924252006345,4003.6464900555325,4288.324670956698,4588.46141463489
10146,3.1799999999999997,0.175,4662.633432020518,4006.0807185876,4286.41176575408,4604.518444445942
10147,3.1799999999999997,0.175,4664.86610434124,4008.50997504801,4284.516992692996,4614.514997339142
10148,3.1719999999999997,0.175,4667.089979615804,4010.9342287911913,4282.64075260362,4616.590124244496
10149,3.1719999999999997,0.175,4669.304596511083,4013.3534682980917,4280.783438220289,4610.051895188656
10150,3.1719999999999997,0.175,4671.509494990581,4015.767700781568,4278.945434061303,4595.477624393681
10151,3.16,0.175,4673.704216392834,4018.176951767363,4277.127116323364,4574.624894289058
10152,3.1519999999999992,0.175,4675.88830350593,4020.5812646516442,4275.32885279027,4550.166123945243
10153,3.1559999999999997,0.175,4678.061300638582,4022.9807002361104,4273.5510027554,4525.28711156898
10154,3.1559999999999997,0.175,4680.222753688216,4025.3753362416837,4271.793916957471,4503.211395241683
10155,3.152,0.175,4682.372210206516,4027.7652668018272,4270.057937528943,4486.723905351393
10156,3.152,0.175,4684.509219462879,4030.1506019365297,4268.3433979564015,4477.7672933214235
10157,3.1480000000000006,0.175,4686.6333325062,4032.5314670080134,4266.650623052176,4477.172497375076
10158,3.3439999999999994,0.175,4688.744102225424,4034.9080021592313,4264.979928936376,4484.563460350275
10159,3.54,0.175,4690.841083409277,4037.280361736222,4263.331623028517,4498.447980455504
10160,3.54,0.175,4692.923832805577,4039.6487136953842,4261.706004047842,4516.477023807458
10161,3.54,0.175,4694.991909180531,4042.013238996739,4260.103362021443,4535.828305390302
10162,3.34,0.175,4697.0448733784215,4044.3741309842435,4258.523978299265,4553.650869547811
10163,3.1319999999999997,0.175,4699.082288382059,4046.7315947542133,4256.96812557508,4567.498837972663
10164,2.932,0.175,4701.103719374434,4049.0858465129018,4255.4360679125475,4575.685747229395
10165,2.924,0.175,4703.108733801962,4051.4371129242763,4253.928060775474,4577.505300506386
10166,2.9120000000000004,0.175,4705.096901439765,4053.7856304490174,4252.44435106143,4573.287388347722
10167,2.9080000000000004,0.175,4707.067794459416,4056.1316446757583,4250.985177137932,4564.285950664774
10168,2.8960000000000004,0.175,4709.020987499612,4058.475409645563,4249.550768880398,4552.42297149502
10169,2.9,0.175,4710.9560577402135,4060.8171871706313,4248.14134771118,4539.935983577286
10170,2.8960000000000004,0.175,4712.8725849801185,4063.157246148181,4246.757126638961,4528.991111769758
10171,2.8840000000000003,0.175,4714.770151719401,4065.4958618704636,4245.398310297898,4521.32757580667
10172,2.8640000000000003,0.175,4716.648343246161,4067.833315331823,4244.065094985899,4517.992233370442
10173,2.8600000000000008,0.175,4718.506747728472,4070.169892533692,4242.757668701482,4519.20562301898
10174,2.8560000000000003,0.175,4720.3449563118,4072.505883788381,4241.476211178679,4524.377165566553
10175,2.844,0.175,4722.162563222227,4074.8415830224835,4240.220893919517,4532.2609092438515
10176,2.8360000000000003,0.175,4723.959165875772,4077.1772870806662,4238.991880223614,4541.219035157775
10177,2.8440000000000003,0.175,4725.734364994067,4079.513295030596,4237.789325214486,4549.542427729965
10178,2.8520000000000003,0.175,4727.4877647265985,4081.8499074696842,4236.6133758621945,4555.768973020195
10179,2.852,0.175,4729.218972779722,4084.1874258342937,4235.464171002013,4558.942237153128
10180,2.856,0.175,4730.927600552605,4086.5261517119934,4234.341841348824,4558.7652842428515
10181,2.86,0.175,4732.613263280269,4088.8663861574123,4233.246509507031,4555.624336511944
10182,2.8640000000000003,0.175,4734.27558018389,4091.208429012188,4232.178289975819,4550.481122314109
10183,2.8760000000000003,0.175,4735.914174628517,4093.552578229474,4231.137289149657,4544.6567578632
10184,2.8799999999999994,0.175,4737.528674288381,4095.899129203431,4230.12360531399,4539.549585692285
10185,3.088,0.175,4739.118711319998,4098.248374104114,4229.13732863616,4536.341084207364
10186,3.2880000000000003,0.175,4740.683922543256,4100.6006012181515,4228.178541151617,4535.745729560173
10187,3.2880000000000003,0.175,4742.223949630717,4102.956094295602,4227.247316745559,4537.852273643606
10188,3.4880000000000004,0.175,4743.738439305345,4105.315131903395,4226.343721130206,4542.086858892274
