,0
20631,1.7
20632,1.8
20633,1.8
20634,1.8
20635,1.6
20636,1.7
20637,1.8
20638,1.8
20639,1.8
20640,1.8
20641,1.8
20642,1.8
20643,1.8
20644,1.8
20645,1.8
20646,1.8
20647,2.0
20648,1.8
20649,1.8
20650,1.8
20651,1.8
20652,1.8
20653,1.8
20654,2.0
20655,1.8
20656,1.8
20657,2.0
20658,2.0
20659,2.0
20660,2.0
20661,1.8
20662,2.0
20663,2.0
20664,2.0
20665,2.1
20666,1.8
20667,2.0
20668,2.0
20669,2.0
20670,2.0
20671,2.0
20672,2.0
20673,2.1
20674,2.0
20675,2.1
20676,2.1
20677,2.2
20678,2.1
20679,2.2
20680,2.1
20681,2.1
20682,2.2
20683,2.2
20684,2.1
20685,2.2
20686,2.1
20687,2.1
20688,2.2
20689,2.2
20690,2.2
20691,2.2
20692,2.2
20693,2.0
20694,2.2
20695,2.2
20696,2.2
20697,2.2
20698,2.2
20699,2.2
20700,2.4
20701,2.2
20702,2.4
20703,2.4
20704,2.2
20705,2.2
20706,2.4
20707,2.4
20708,2.4
20709,2.2
20710,2.4
20711,2.2
20712,2.4
20713,2.4
20714,2.5
20715,2.5
20716,2.4
20717,2.5
20718,2.5
20719,2.5
20720,2.5
20721,2.4
20722,2.5
20723,2.5
20724,2.5
20725,2.6
20726,2.5
20727,2.5
20728,2.5
20729,2.6
20730,2.6
20731,2.5
20732,2.6
20733,2.5
20734,2.2
20735,2.6
20736,2.6
20737,2.5
20738,2.5
20739,2.6
20740,2.6
20741,2.5
20742,2.6
20743,2.6
20744,2.6
20745,2.6
20746,2.6
20747,2.6
20748,2.7
20749,2.6
20750,2.7
20751,2.7
20752,2.7
20753,2.7
20754,2.7
20755,2.7
20756,2.7
20757,2.7
20758,2.7
20759,2.7
20760,2.9
20761,2.9
20762,2.9
20763,2.9
20764,3.0
20765,2.9
20766,3.0
20767,2.9
20768,3.0
20769,3.0
20770,3.0
20771,2.9
20772,2.9
20773,3.0
20774,3.0
20775,2.7
20776,2.9
20777,3.0
20778,2.9
20779,3.0
20780,3.0
20781,2.9
20782,3.0
20783,3.0
20784,3.0
20785,3.0
20786,3.0
20787,3.0
20788,3.0
20789,3.0
20790,3.1
20791,3.0
20792,3.0
20793,3.1
20794,3.1
20795,3.1
20796,3.1
20797,3.1
20798,3.2
20799,3.1
20800,3.1
20801,3.1
20802,3.2
20803,3.2
20804,3.2
20805,3.2
20806,3.1
20807,3.2
20808,3.2
20809,3.2
20810,3.2
20811,3.2
20812,3.4
20813,3.4
20814,3.2
20815,3.4
20816,3.2
20817,3.4
20818,3.5
20819,3.5
20820,3.4
20821,3.5
20822,3.5
20823,3.6
20824,3.6
20825,3.6
20826,3.6
20827,3.7
20828,3.7
20829,3.7
20830,3.7
20831,3.6
20832,3.7
20833,3.7
20834,3.7
20835,3.7
20836,3.7
20837,3.7
20838,3.7
20839,3.7
20840,3.7
20841,3.7
20842,3.7
20843,3.7
20844,3.7
20845,3.7
20846,3.7
20847,3.9
20848,3.7
20849,3.9
20850,3.9
20851,3.7
20852,3.9
20853,3.9
20854,3.7
20855,3.9
20856,3.7
20857,3.9
20858,4.0
20859,4.0
20860,4.0
20861,4.0
20862,4.0
20863,4.0
20864,4.0
20865,4.0
20866,4.0
20867,4.0
20868,4.0
20869,4.0
20870,4.0
20871,4.0
20872,4.0
20873,4.0
20874,4.0
20875,4.0
20876,4.0
20877,4.0
20878,4.0
20879,4.0
20880,4.0
20881,4.0
20882,4.0
20883,4.0
20884,4.2
20885,4.2
20886,4.0
20887,4.0
20888,4.2
20889,4.2
20890,4.2
20891,4.2
20892,4.3
20893,4.2
20894,4.3
20895,4.2
20896,4.2
20897,4.3
20898,4.2
20899,4.2
20900,4.3
20901,4.2
20902,4.2
20903,4.3
20904,4.3
20905,4.3
20906,4.2
20907,4.3
20908,4.0
20909,4.4
20910,4.4
20911,4.4
20912,4.4
20913,4.4
20914,4.5
20915,4.5
20916,4.4
20917,4.5
20918,4.5
20919,4.5
20920,4.5
20921,4.5
20922,4.5
20923,4.5
20924,4.5
20925,4.5
20926,4.5
20927,4.5
20928,4.7
20929,4.5
20930,4.7
20931,4.7
20932,4.7
20933,4.7
20934,4.8
20935,4.8
20936,4.7
20937,4.9
20938,4.8
20939,4.9
20940,4.8
20941,4.8
20942,4.9
20943,4.9
20944,5.0
20945,4.8
20946,4.5
20947,4.7
20948,4.9
20949,4.7
20950,5.0
20951,5.0
20952,5.0
20953,5.0
20954,4.9
20955,5.0
20956,5.0
20957,5.0
20958,5.0
20959,5.0
20960,5.0
20961,5.0
20962,5.2
20963,5.0
20964,5.0
20965,5.2
20966,5.0
20967,5.3
20968,5.2
20969,5.0
20970,5.0
20971,5.0
20972,5.0
20973,5.2
20974,5.3
20975,5.2
20976,5.2
20977,5.3
20978,5.4
20979,5.3
20980,5.4
20981,5.3
20982,5.3
20983,5.4
20984,5.3
20985,5.4
20986,5.3
20987,5.5
20988,5.4
20989,5.5
20990,5.0
20991,5.5
20992,5.4
20993,5.4
20994,5.5
20995,5.5
20996,5.4
20997,5.4
20998,5.4
20999,5.5
21000,5.5
21001,5.5
21002,5.5
21003,5.5
21004,5.5
21005,5.4
21006,5.5
21007,5.5
21008,5.5
21009,5.4
21010,5.4
21011,5.3
21012,5.3
21013,5.5
21014,5.5
21015,5.3
21016,5.4
21017,5.4
21018,5.5
21019,5.5
21020,5.5
21021,5.5
21022,5.5
21023,5.7
21024,5.7
21025,5.5
21026,5.5
21027,5.7
21028,5.5
21029,5.5
21030,5.5
21031,5.3
21032,5.5
21033,5.7
21034,5.5
21035,5.5
21036,5.5
21037,5.7
21038,5.7
21039,5.5
21040,5.7
21041,5.7
21042,5.8
21043,5.7
21044,5.8
21045,5.8
21046,5.7
21047,5.9
21048,5.8
21049,5.8
21050,5.7
21051,5.7
21052,5.8
21053,5.7
21054,5.8
21055,5.9
21056,5.8
21057,5.9
21058,5.9
21059,6.0
21060,6.0
21061,5.9
21062,6.0
21063,5.9
21064,6.0
21065,6.0
21066,5.9
21067,6.0
21068,5.9
21069,5.9
21070,5.9
21071,5.8
21072,5.7
21073,6.2
21074,6.2
21075,6.2
21076,6.2
21077,6.3
21078,6.3
21079,6.3
21080,6.0
21081,6.0
21082,6.2
21083,6.2
21084,6.2
21085,6.2
21086,6.2
21087,6.3
21088,6.3
21089,6.3
21090,6.5
21091,6.5
21092,6.5
21093,6.5
21094,6.5
21095,6.5
21096,6.5
21097,6.5
21098,6.5
21099,6.5
21100,6.5
21101,6.5
21102,6.5
21103,6.5
21104,6.5
21105,6.5
21106,6.5
21107,6.5
21108,6.7
21109,6.7
21110,6.7
21111,6.7
21112,6.8
21113,6.7
21114,6.9
21115,7.0
21116,7.0
21117,7.0
21118,7.0
21119,7.0
21120,7.0
21121,7.0
21122,6.9
21123,6.7
21124,6.9
21125,6.9
21126,6.8
21127,6.9
21128,6.8
21129,6.9
21130,6.9
21131,6.9
21132,7.0
21133,7.0
21134,7.0
21135,7.0
21136,7.0
21137,7.0
21138,7.0
21139,7.0
21140,7.0
21141,7.0
21142,7.0
21143,7.0
21144,7.0
21145,7.0
21146,7.0
21147,7.0
21148,7.0
21149,7.0
21150,7.0
21151,7.0
21152,7.0
21153,7.0
21154,7.0
21155,7.0
21156,7.0
21157,7.2
21158,7.2
21159,7.2
21160,7.2
21161,7.0
21162,7.2
21163,7.2
21164,7.0
21165,7.3
21166,7.3
21167,7.3
21168,7.4
21169,7.3
21170,7.3
21171,7.3
21172,7.4
21173,7.4
21174,7.4
21175,7.3
21176,7.3
21177,7.5
21178,7.4
21179,7.5
21180,7.5
21181,7.5
21182,7.4
21183,7.4
21184,7.4
21185,7.4
21186,7.3
21187,7.3
21188,7.3
21189,7.3
21190,7.3
21191,7.3
21192,7.4
21193,7.3
21194,7.3
21195,7.4
21196,7.3
21197,7.4
21198,7.3
21199,7.4
21200,7.4
21201,7.3
21202,7.4
21203,7.4
21204,7.4
21205,7.0
21206,7.4
21207,7.5
21208,7.5
21209,7.5
21210,7.5
21211,7.5
21212,7.3
21213,7.5
21214,7.7
21215,7.7
21216,7.5
21217,7.7
21218,7.7
21219,7.7
21220,7.7
21221,7.7
21222,7.8
21223,7.8
21224,7.9
21225,7.8
21226,7.7
21227,7.9
21228,7.8
21229,7.8
21230,7.8
21231,7.7
21232,7.8
21233,7.7
21234,7.7
21235,7.7
21236,7.7
21237,7.7
21238,7.7
21239,7.7
21240,7.7
21241,7.7
21242,7.8
21243,7.8
21244,7.8
21245,7.8
21246,7.5
21247,7.9
21248,7.8
21249,7.8
21250,7.8
21251,7.8
21252,8.0
21253,7.9
21254,7.9
21255,7.9
21256,7.8
21257,8.0
21258,7.9
21259,7.9
21260,8.0
21261,7.9
21262,7.9
21263,8.0
21264,8.0
21265,8.0
21266,7.8
21267,8.0
21268,8.0
21269,7.9
21270,8.0
21271,7.7
21272,8.0
21273,7.9
21274,8.0
21275,7.9
21276,7.8
21277,7.9
21278,7.9
21279,7.9
21280,8.0
21281,7.9
21282,8.0
21283,8.0
21284,8.0
21285,8.0
21286,7.9
21287,7.8
21288,8.1
21289,8.1
21290,8.1
21291,8.0
21292,8.1
21293,8.0
21294,8.0
21295,8.1
21296,8.0
21297,8.0
21298,8.0
21299,8.0
21300,8.1
21301,8.0
21302,8.1
21303,8.0
21304,8.1
21305,8.1
21306,8.0
21307,8.1
21308,8.0
21309,8.0
21310,8.0
21311,8.1
21312,8.1
21313,8.1
21314,8.1
21315,8.1
21316,8.1
21317,8.1
21318,8.1
21319,8.3
21320,8.1
21321,8.1
21322,8.3
21323,8.3
21324,8.1
21325,8.3
21326,8.1
21327,8.3
21328,8.1
21329,8.1
21330,8.1
21331,8.1
21332,8.1
21333,8.1
21334,8.1
21335,8.1
21336,8.1
21337,8.1
21338,8.1
21339,8.1
21340,8.1
21341,8.1
21342,8.1
21343,8.1
21344,8.1
21345,8.1
21346,8.1
21347,8.1
21348,8.1
21349,8.1
21350,8.1
21351,8.1
21352,8.1
21353,8.1
21354,8.1
21355,7.9
21356,8.1
21357,7.9
21358,8.1
21359,8.1
21360,8.1
21361,8.1
21362,8.1
21363,8.1
21364,8.1
21365,8.1
21366,8.1
21367,8.1
21368,8.1
21369,8.1
21370,8.1
21371,8.1
21372,8.3
21373,8.1
21374,8.1
21375,8.1
21376,8.1
21377,8.3
21378,8.3
21379,8.0
21380,8.1
21381,8.3
21382,8.1
21383,8.3
21384,8.3
21385,8.3
21386,8.1
21387,8.3
21388,8.3
21389,8.3
21390,8.1
21391,8.1
21392,8.3
21393,8.1
21394,8.1
21395,8.1
21396,8.1
21397,8.1
21398,8.1
21399,8.1
21400,8.3
21401,8.1
21402,8.3
21403,8.3
21404,8.3
21405,8.3
21406,8.1
21407,8.3
21408,8.1
21409,8.3
21410,8.1
21411,8.3
21412,8.1
21413,8.3
21414,8.3
21415,8.3
21416,8.1
21417,8.3
21418,8.3
21419,8.4
21420,8.0
21421,8.3
21422,8.4
21423,8.3
21424,8.3
21425,8.4
21426,8.3
21427,8.4
21428,8.3
21429,8.3
21430,8.3
21431,8.1
21432,8.3
21433,8.3
21434,8.3
21435,8.3
21436,8.1
21437,8.3
21438,8.1
21439,8.1
21440,8.1
21441,8.1
21442,8.1
21443,8.1
21444,8.1
21445,8.1
21446,8.1
21447,8.1
21448,8.1
21449,8.1
21450,8.1
21451,8.1
21452,8.1
21453,8.1
21454,8.1
21455,8.1
21456,8.1
21457,8.1
21458,8.1
21459,8.1
21460,8.1
21461,7.8
21462,8.1
21463,8.1
21464,8.1
21465,8.1
21466,8.1
21467,8.1
21468,8.1
21469,8.1
21470,8.1
21471,8.1
21472,8.1
21473,8.1
21474,8.1
21475,8.1
21476,8.1
21477,8.1
21478,8.1
21479,8.1
21480,8.1
21481,8.1
21482,8.1
21483,8.1
21484,8.1
21485,8.1
21486,8.1
21487,8.3
21488,8.1
21489,8.1
21490,8.1
21491,8.1
21492,8.1
21493,8.1
21494,8.1
21495,8.1
21496,8.1
21497,8.1
21498,8.1
21499,8.1
21500,8.1
21501,8.1
21502,8.0
21503,8.1
21504,8.1
21505,8.1
21506,8.1
21507,8.1
21508,8.1
21509,8.1
21510,8.1
21511,8.1
21512,8.3
21513,8.1
21514,8.1
21515,8.1
21516,8.1
21517,8.1
21518,8.1
21519,8.1
21520,8.3
21521,8.1
21522,8.3
21523,8.1
21524,8.3
21525,8.1
21526,8.1
21527,8.3
21528,8.3
21529,8.1
21530,8.1
21531,8.1
21532,8.1
21533,8.1
21534,8.1
21535,8.1
21536,8.1
21537,8.1
21538,8.1
21539,8.1
21540,8.1
21541,8.1
21542,8.1
21543,7.8
21544,8.1
21545,8.1
21546,8.1
21547,8.1
21548,8.1
21549,8.1
21550,8.1
21551,8.1
21552,8.1
21553,8.1
21554,8.1
21555,8.1
21556,8.0
21557,8.1
21558,8.1
21559,8.1
21560,8.1
21561,8.1
21562,8.1
21563,8.1
21564,8.1
21565,8.1
21566,8.1
21567,8.1
21568,8.1
21569,8.1
21570,8.1
21571,8.1
21572,8.1
21573,8.1
21574,8.1
21575,8.1
21576,8.1
21577,8.1
21578,8.1
21579,8.1
21580,8.1
21581,8.1
21582,8.1
21583,8.1
21584,8.0
21585,8.1
21586,8.1
21587,8.1
21588,8.1
21589,8.3
21590,8.1
21591,8.1
21592,8.1
21593,8.1
21594,8.1
21595,8.1
21596,8.1
21597,8.3
21598,8.1
21599,8.3
21600,8.1
21601,8.1
21602,8.3
21603,8.1
21604,8.1
21605,8.1
21606,8.1
21607,8.1
21608,8.1
21609,8.1
21610,8.1
21611,8.1
21612,8.1
21613,8.1
21614,8.1
21615,8.1
21616,8.1
21617,8.1
21618,8.1
21619,8.1
21620,8.1
21621,8.1
21622,8.3
21623,8.1
21624,8.1
21625,8.1
21626,8.1
21627,8.1
21628,8.1
21629,8.1
21630,8.1
21631,7.8
21632,8.1
21633,7.8
21634,8.1
21635,8.0
21636,8.1
21637,8.1
21638,8.1
21639,8.1
21640,8.1
21641,8.1
21642,8.1
21643,8.1
21644,8.1
21645,8.1
21646,8.0
21647,8.1
21648,8.1
21649,8.1
21650,8.1
21651,8.0
21652,8.1
21653,8.1
21654,8.1
21655,8.1
21656,8.1
21657,8.1
21658,8.1
21659,8.1
21660,8.1
21661,8.1
21662,8.1
21663,8.1
21664,8.1
21665,8.1
21666,8.1
21667,8.1
21668,8.1
21669,8.0
21670,8.1
21671,8.0
21672,8.1
21673,8.0
21674,8.0
21675,8.0
21676,7.7
21677,8.1
21678,8.0
21679,8.1
21680,8.0
21681,8.0
21682,8.0
21683,8.0
21684,8.0
21685,8.0
21686,7.9
21687,8.0
21688,8.0
21689,8.1
21690,8.0
21691,7.9
21692,8.0
21693,7.9
21694,7.9
21695,8.0
21696,7.7
21697,8.0
21698,7.8
21699,7.9
21700,8.0
21701,7.9
21702,8.1
21703,8.0
21704,8.0
21705,8.0
21706,8.0
21707,8.0
21708,8.0
21709,7.9
21710,8.0
21711,8.0
21712,8.0
21713,7.9
21714,8.0
21715,7.9
21716,7.9
21717,7.8
21718,7.9
21719,8.0
21720,8.1
21721,7.8
21722,8.0
21723,8.0
21724,8.0
21725,8.0
21726,7.9
21727,8.0
21728,8.0
21729,7.9
21730,8.0
21731,7.9
21732,8.0
21733,7.9
21734,8.0
21735,8.0
21736,7.9
21737,8.0
21738,8.0
21739,8.0
21740,8.0
21741,7.9
21742,8.0
21743,8.0
21744,7.9
21745,7.9
21746,7.9
21747,8.0
21748,7.9
21749,7.9
21750,8.0
21751,8.0
21752,8.0
21753,8.0
21754,7.9
21755,8.0
21756,7.9
21757,8.0
21758,7.7
21759,7.9
21760,7.9
21761,7.9
21762,7.9
21763,7.9
21764,7.9
21765,8.0
21766,8.0
21767,8.0
21768,7.9
21769,8.0
21770,8.0
21771,7.9
21772,7.9
21773,8.0
21774,8.0
21775,8.0
21776,7.9
21777,8.0
21778,8.0
21779,7.9
21780,7.9
21781,7.9
21782,8.0
21783,7.9
21784,7.9
21785,8.0
21786,7.9
21787,8.0
21788,7.9
21789,8.0
21790,8.0
21791,7.9
21792,8.0
21793,7.9
21794,7.9
21795,7.9
21796,7.9
21797,8.0
21798,7.9
21799,7.7
21800,8.0
21801,7.9
21802,8.0
21803,8.0
21804,7.9
21805,7.9
21806,7.9
21807,8.0
21808,7.9
21809,7.9
21810,7.9
21811,7.9
21812,7.9
21813,7.8
21814,7.9
21815,8.0
21816,7.9
21817,8.0
21818,7.9
21819,7.9
21820,7.9
21821,7.9
21822,8.0
21823,7.9
21824,7.9
21825,7.9
21826,7.9
21827,7.9
21828,7.8
21829,7.9
21830,7.9
21831,7.8
21832,7.8
21833,7.8
21834,8.0
21835,7.9
21836,7.8
21837,7.9
21838,7.9
21839,7.9
21840,7.8
21841,7.9
21842,7.9
21843,7.9
21844,7.9
21845,7.8
21846,7.8
21847,7.9
21848,7.9
21849,7.9
21850,7.8
21851,7.8
21852,7.9
21853,7.8
21854,7.9
21855,7.9
21856,7.8
21857,7.9
21858,7.8
21859,7.9
21860,7.9
21861,7.8
21862,7.9
21863,7.8
21864,7.8
21865,7.8
21866,7.9
21867,7.9
21868,7.8
21869,7.9
21870,7.9
21871,7.8
21872,8.0
21873,7.9
21874,7.9
21875,7.9
21876,7.8
21877,7.8
21878,7.8
21879,7.8
21880,7.8
21881,7.9
21882,7.9
21883,7.8
21884,7.8
21885,7.8
21886,7.9
21887,7.8
21888,7.8
21889,7.8
21890,7.8
21891,7.5
21892,7.8
21893,7.8
21894,7.7
21895,7.7
21896,7.7
21897,7.8
21898,7.7
21899,7.8
21900,7.8
21901,7.7
21902,7.8
21903,7.7
21904,7.7
21905,7.5
21906,7.7
21907,7.7
21908,7.5
21909,7.5
21910,7.7
21911,7.5
21912,7.7
21913,7.5
21914,7.7
21915,7.7
21916,7.5
21917,7.7
21918,7.7
21919,7.7
21920,7.5
21921,7.5
21922,7.7
21923,7.5
21924,7.7
21925,7.7
21926,7.5
21927,7.5
21928,7.5
21929,7.5
21930,7.7
21931,7.7
21932,7.3
21933,7.5
21934,7.5
21935,7.5
21936,7.5
21937,7.5
21938,7.5
21939,7.5
21940,7.5
21941,7.5
21942,7.5
21943,7.4
21944,7.3
21945,7.4
21946,7.3
21947,7.4
21948,7.3
21949,7.3
21950,7.3
21951,7.3
21952,7.2
21953,7.0
21954,7.0
21955,7.0
21956,7.0
21957,7.0
21958,7.0
21959,7.0
21960,7.0
21961,7.0
21962,7.0
21963,7.0
21964,7.0
21965,7.0
21966,6.9
21967,6.9
21968,6.9
21969,6.9
21970,6.9
21971,6.9
21972,6.9
21973,6.5
21974,6.9
21975,6.9
21976,6.8
21977,6.8
21978,6.8
21979,6.8
21980,6.8
21981,6.7
21982,6.7
21983,6.7
21984,6.5
21985,6.5
21986,6.7
21987,6.5
21988,6.5
21989,6.5
21990,6.5
21991,6.5
21992,6.5
21993,6.5
21994,6.5
21995,6.5
21996,6.4
21997,6.5
21998,6.4
21999,6.4
22000,6.4
22001,6.3
22002,6.4
22003,6.4
22004,6.4
22005,6.4
22006,6.3
22007,6.4
22008,6.3
22009,6.4
22010,6.3
22011,6.3
22012,6.3
22013,6.3
22014,6.0
22015,6.5
22016,6.4
22017,6.5
22018,6.3
22019,6.4
22020,6.4
22021,6.3
22022,6.4
22023,6.4
22024,6.4
22025,6.4
22026,6.4
22027,6.4
22028,6.3
22029,6.4
22030,6.3
22031,6.4
22032,6.4
22033,6.4
22034,6.3
22035,6.3
22036,6.4
22037,6.3
22038,6.3
22039,6.3
22040,6.3
22041,6.3
22042,6.3
22043,6.3
22044,6.3
22045,6.3
22046,6.3
22047,6.3
22048,6.2
22049,6.3
22050,6.3
22051,6.3
22052,6.4
22053,6.3
22054,6.3
22055,6.0
22056,6.2
22057,6.3
22058,6.2
22059,6.3
22060,6.3
22061,6.3
22062,6.3
22063,6.3
22064,6.2
22065,6.3
22066,6.3
22067,6.3
22068,6.3
22069,6.3
22070,6.3
22071,6.3
22072,6.2
22073,6.2
22074,6.0
22075,6.0
22076,6.0
22077,6.3
22078,6.0
22079,6.0
22080,6.0
22081,6.2
22082,6.2
22083,6.0
22084,6.0
22085,6.0
22086,6.0
22087,6.0
22088,6.0
22089,6.0
22090,6.0
22091,6.0
22092,6.0
22093,5.9
22094,6.0
22095,6.0
22096,5.9
22097,6.0
22098,5.9
22099,5.9
22100,5.9
22101,5.9
22102,5.9
22103,5.8
22104,5.9
22105,5.8
22106,5.7
22107,5.9
22108,5.8
22109,5.8
22110,5.7
22111,5.7
22112,5.7
22113,5.7
22114,5.8
22115,5.8
22116,5.7
22117,5.7
22118,5.7
22119,5.7
22120,5.7
22121,5.7
22122,5.8
22123,5.7
22124,5.7
22125,5.7
22126,5.5
22127,5.5
22128,5.5
22129,5.5
22130,5.7
22131,5.7
22132,5.7
22133,5.7
22134,5.5
22135,5.7
22136,5.7
22137,5.7
22138,5.5
22139,5.5
22140,5.7
22141,5.7
22142,5.7
22143,5.5
22144,5.7
22145,5.7
22146,5.5
22147,5.4
22148,5.5
22149,5.5
22150,5.7
22151,5.5
22152,5.5
22153,5.5
22154,5.5
22155,5.5
22156,5.5
22157,5.7
22158,5.5
22159,5.5
22160,5.5
22161,5.5
22162,5.5
22163,5.5
22164,5.5
22165,5.5
22166,5.5
22167,5.5
22168,5.5
22169,5.5
22170,5.4
22171,5.4
22172,5.5
22173,5.4
22174,5.4
22175,5.4
22176,5.4
22177,5.4
22178,5.3
22179,5.4
22180,5.4
22181,5.3
22182,5.4
22183,5.3
22184,5.2
22185,5.3
22186,5.3
22187,5.3
22188,4.9
22189,5.2
22190,5.0
22191,5.0
22192,5.2
22193,5.0
22194,5.0
22195,5.0
22196,5.0
22197,5.0
22198,5.0
22199,5.0
22200,5.0
22201,5.0
22202,5.0
22203,5.0
22204,4.9
22205,5.0
22206,4.9
22207,5.0
22208,4.9
22209,4.9
22210,4.9
22211,4.8
22212,5.0
22213,4.9
22214,4.8
22215,4.9
22216,4.9
22217,4.9
22218,4.9
22219,4.9
22220,4.9
22221,4.8
22222,4.8
22223,4.8
22224,4.8
22225,4.9
22226,4.8
22227,4.8
22228,4.8
22229,4.5
22230,4.7
22231,4.7
22232,4.7
22233,4.7
22234,4.7
22235,4.7
22236,4.5
22237,4.7
22238,4.7
22239,4.7
22240,4.7
22241,4.7
22242,4.7
22243,4.5
22244,4.5
22245,4.7
22246,4.5
22247,4.7
22248,4.5
22249,4.5
22250,4.5
22251,4.5
22252,4.7
22253,4.5
22254,4.7
22255,4.5
22256,4.5
22257,4.7
22258,4.5
22259,4.5
22260,4.5
22261,4.5
22262,4.5
22263,4.5
22264,4.5
22265,4.5
22266,4.5
22267,4.5
22268,4.4
22269,4.5
22270,4.2
22271,4.4
22272,4.5
22273,4.4
22274,4.5
22275,4.5
22276,4.5
22277,4.5
22278,4.5
22279,4.5
22280,4.5
22281,4.5
22282,4.5
22283,4.4
22284,4.4
22285,4.4
22286,4.4
22287,4.4
22288,4.4
22289,4.4
22290,4.4
22291,4.4
22292,4.5
22293,4.3
22294,4.3
22295,4.3
22296,4.3
22297,4.5
22298,4.4
22299,4.4
22300,4.3
22301,4.3
22302,4.4
22303,4.3
22304,4.2
22305,4.2
22306,4.2
22307,4.2
22308,4.2
22309,4.2
22310,4.2
22311,4.0
22312,4.2
22313,4.0
22314,4.2
22315,4.2
22316,4.0
22317,4.2
22318,4.0
22319,4.0
22320,4.0
22321,4.0
22322,4.0
22323,4.0
22324,4.0
22325,4.0
22326,4.0
22327,4.0
22328,3.9
22329,4.0
22330,3.9
22331,3.9
22332,4.0
22333,3.9
22334,3.7
22335,3.7
22336,3.7
22337,3.7
22338,3.7
22339,3.7
22340,3.9
22341,3.7
22342,3.9
22343,3.7
22344,3.7
22345,3.9
22346,3.7
22347,3.9
22348,3.7
22349,3.7
22350,3.7
22351,3.7
22352,4.0
22353,4.0
22354,4.0
22355,3.7
22356,3.7
22357,3.7
22358,3.7
22359,3.7
22360,3.7
22361,3.7
22362,3.7
22363,3.6
22364,3.7
22365,3.7
22366,3.7
22367,3.7
22368,3.7
22369,3.7
22370,3.6
22371,3.6
22372,3.6
22373,3.5
22374,3.5
22375,3.6
22376,3.7
22377,3.7
22378,3.7
22379,3.6
22380,3.6
22381,3.5
22382,3.4
22383,3.2
22384,3.4
22385,3.5
22386,3.5
22387,3.6
22388,3.2
22389,3.5
22390,3.5
22391,3.6
22392,3.6
22393,3.5
22394,3.6
22395,3.5
22396,3.5
22397,3.5
22398,3.5
22399,3.5
22400,3.5
22401,3.5
22402,3.6
22403,3.2
22404,3.4
22405,3.5
22406,3.2
22407,3.4
22408,3.2
22409,3.2
22410,3.4
22411,3.4
22412,3.5
22413,3.2
22414,3.4
22415,3.4
22416,3.2
22417,3.2
22418,3.2
22419,3.1
22420,3.1
22421,3.1
22422,3.4
22423,3.1
22424,3.0
22425,3.1
22426,3.1
22427,3.1
22428,3.2
22429,3.2
22430,3.2
22431,3.2
22432,3.2
22433,3.2
22434,3.2
22435,3.2
22436,3.2
22437,3.2
22438,3.1
22439,3.1
22440,3.0
22441,3.0
22442,3.0
22443,2.7
22444,2.7
22445,2.7
22446,2.9
22447,2.9
22448,2.7
22449,2.7
22450,2.9
22451,2.9
22452,2.7
22453,2.7
22454,2.7
22455,2.7
22456,2.7
22457,2.7
22458,2.7
22459,2.7
22460,2.7
22461,2.7
22462,2.7
22463,2.7
22464,2.7
22465,2.7
22466,2.7
22467,2.7
22468,2.6
22469,2.7
22470,2.7
22471,2.6
22472,2.7
22473,2.5
22474,2.5
22475,2.6
22476,2.6
22477,2.7
22478,2.5
22479,2.5
22480,2.5
22481,2.5
22482,2.5
22483,2.4
22484,2.4
22485,2.1
22486,2.2
22487,2.4
22488,2.2
22489,2.4
22490,2.4
22491,2.4
22492,2.2
22493,2.2
22494,2.2
22495,2.2
22496,2.2
22497,2.4
22498,2.2
22499,2.2
22500,2.2
22501,2.2
22502,2.2
22503,1.8
22504,2.0
22505,1.8
22506,1.8
22507,1.8
22508,1.7
22509,1.8
22510,1.8
22511,1.7
22512,1.8
22513,1.7
22514,1.6
22515,1.7
22516,1.7
22517,1.6
22518,1.6
22519,1.3
22520,1.5
22521,1.6
22522,1.5
22523,1.5
22524,1.3
22525,1.5
22526,1.3
22527,1.6
22528,1.5
22529,1.5
22530,1.5
22531,1.3
22532,1.6
22533,1.3
22534,1.3
22535,1.3
22536,1.5
22537,1.5
22538,1.3
22539,1.3
22540,1.3
22541,1.3
22542,1.5
22543,1.3
22544,1.3
22545,1.3
22546,1.3
22547,1.5
22548,1.3
22549,1.5
22550,1.5
22551,1.5
22552,1.5
22553,1.3
22554,1.3
22555,1.3
22556,1.5
22557,1.5
22558,1.3
22559,1.3
22560,1.3
22561,1.3
22562,1.5
22563,1.3
22564,1.2
22565,1.5
22566,1.5
22567,1.3
22568,1.3
22569,1.5
22570,1.3
22571,1.5
22572,1.5
22573,1.3
22574,1.3
22575,1.5
22576,1.5
22577,1.5
22578,1.3
22579,1.3
22580,1.5
22581,1.5
22582,1.5
22583,1.3
22584,1.5
22585,1.5
22586,1.3
22587,1.5
22588,1.3
22589,1.3
22590,1.5
22591,1.5
22592,1.6
22593,1.3
22594,1.3
22595,1.3
22596,1.5
22597,1.5
22598,1.3
22599,1.5
22600,1.3
22601,1.5
22602,1.5
22603,1.3
22604,1.5
22605,1.5
22606,1.3
22607,1.5
22608,1.3
22609,1.3
22610,1.5
22611,1.5
22612,1.5
22613,1.3
22614,1.3
22615,1.5
22616,1.5
22617,1.5
22618,1.2
22619,1.5
22620,1.5
22621,1.3
22622,1.5
22623,1.3
22624,1.3
22625,1.5
22626,1.3
22627,1.5
22628,1.3
22629,1.3
