%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.data
1692748574145972967,2312,1692748574145972967,,0.033686122313290476
1692748574150820493,2313,1692748574150820493,,0.026248712220829962
1692748574156082868,2314,1692748574156082868,,0.11550422518179826
1692748574162782907,2315,1692748574162782907,,0.06448077310474626
1692748574166015625,2316,1692748574166015625,,0.34660246750011053
1692748574170805931,2317,1692748574170805931,,0.1845266776205835
1692748574176030158,2318,1692748574176030158,,0.3512507283247988
1692748574180859327,2319,1692748574180859327,,0.5523378443161282
1692748574186161518,2320,1692748574186161518,,0.3684431000033469
1692748574190960884,2321,1692748574190960884,,0.0737120498347427
1692748574195777654,2322,1692748574195777654,,0.023091967849168414
1692748574200648784,2323,1692748574200648784,,0.00481689332012941
1692748574205819606,2324,1692748574205819606,,0.03192496559456608
1692748574210644960,2325,1692748574210644960,,0.01998638918956789
1692748574215903997,2326,1692748574215903997,,0.06460919651107011
1692748574220666885,2327,1692748574220666885,,0.020641414782674186
1692748574225874662,2328,1692748574225874662,,0.024457389969484215
1692748574230836629,2329,1692748574230836629,,0.01916082557213737
1692748574235930204,2330,1692748574235930204,,0.0211235880464953
1692748574240839004,2331,1692748574240839004,,0.06446597047064312
1692748574246075153,2332,1692748574246075153,,0.1942897143108744
1692748574250852346,2333,1692748574250852346,,0.044541663945135035
1692748574255682706,2334,1692748574255682706,,0.18374628687388544
1692748574260998725,2335,1692748574260998725,,0.036762758770353135
1692748574265806913,2336,1692748574265806913,,0.008939399642167818
1692748574270693778,2337,1692748574270693778,,0.03178697933911897
1692748574275877714,2338,1692748574275877714,,0.01845912889975062
1692748574280719518,2339,1692748574280719518,,0.07763001605168023
1692748574285859346,2340,1692748574285859346,,0.04949244323064976
1692748574290719747,2341,1692748574290719747,,0.51974276677754
1692748574295929670,2342,1692748574295929670,,0.10759271316001551
1692748574302214860,2343,1692748574302214860,,0.13698595858018653
1692748574305757284,2344,1692748574305757284,,0.02785542602620345
1692748574311023473,2345,1692748574311023473,,0.27480651556259655
1692748574315778493,2346,1692748574315778493,,0.06818363504243058
1692748574320667505,2347,1692748574320667505,,0.01862232537548072
1692748574325818300,2348,1692748574325818300,,0.015519131477591807
1692748574330744028,2349,1692748574330744028,,0.005658154684279898
1692748574335931062,2350,1692748574335931062,,0.010039188615660362
1692748574340748071,2351,1692748574340748071,,0.08377254955302588
1692748574345926761,2352,1692748574345926761,,0.05731372845492531
1692748574350768089,2353,1692748574350768089,,0.035652367347173135
1692748574355926036,2354,1692748574355926036,,0.37136701945345546
1692748574360752105,2355,1692748574360752105,,0.0762614762162541
1692748574367723464,2356,1692748574367723464,,0.015973214419879717
1692748574371193170,2357,1692748574371193170,,0.003462530268537825
1692748574375932216,2358,1692748574375932216,,0.008579655152511956
1692748574380742073,2359,1692748574380742073,,0.0017245695806181857
1692748574385882139,2360,1692748574385882139,,0.1727691091938873
1692748574390712976,2361,1692748574390712976,,0.4006087137452526
1692748574395950794,2362,1692748574395950794,,0.15128789844624746
1692748574400753498,2363,1692748574400753498,,0.03798839420138998
1692748574405925035,2364,1692748574405925035,,0.13925871150946872
1692748574410734176,2365,1692748574410734176,,0.03027397992504681
1692748574415962696,2366,1692748574415962696,,0.13324784913507282
1692748574420663356,2367,1692748574420663356,,0.6032532407229504
1692748574425810098,2368,1692748574425810098,,0.12065655290159975
1692748574430908203,2369,1692748574430908203,,0.07037617148765364
1692748574436599016,2370,1692748574436599016,,0.016175942432708104
1692748574441173076,2371,1692748574441173076,,0.12293611092074781
1692748574446263074,2372,1692748574446263074,,0.6155594539726795
1692748574450794219,2373,1692748574450794219,,0.22022755722166457
1692748574456028938,2374,1692748574456028938,,0.06014562128087515
1692748574461400270,2375,1692748574461400270,,0.015029464222305682
1692748574465662717,2376,1692748574465662717,,0.2040063853701496
1692748574470966815,2377,1692748574470966815,,0.10052114791581486
1692748574475851058,2378,1692748574475851058,,0.20272960995162204
1692748574480641603,2379,1692748574480641603,,0.05518195945356869
1692748574485830545,2380,1692748574485830545,,0.011757598927562963
1692748574490682840,2381,1692748574490682840,,0.07690357111781361
1692748574495915174,2382,1692748574495915174,,0.10027545524716676
1692748574500738859,2383,1692748574500738859,,0.10810843600745765
1692748574506994962,2384,1692748574506994962,,0.5528500532393998
1692748574510659217,2385,1692748574510659217,,0.16742397002331874
1692748574515896320,2386,1692748574515896320,,0.12282028167404513
